ID,Name,Keywords,CodeString,MasterID
328,IN_AutoMutualInfoStats_40_kraskov1_4_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami5,714
329,IN_AutoMutualInfoStats_40_kraskov1_4_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami6,714
330,IN_AutoMutualInfoStats_40_kraskov1_4_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami7,714
331,IN_AutoMutualInfoStats_40_kraskov1_4_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami8,714
332,IN_AutoMutualInfoStats_40_kraskov1_4_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami9,714
333,IN_AutoMutualInfoStats_40_kraskov1_4_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami10,714
334,IN_AutoMutualInfoStats_40_kraskov1_4_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami11,714
335,IN_AutoMutualInfoStats_40_kraskov1_4_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami12,714
336,IN_AutoMutualInfoStats_40_kraskov1_4_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami13,714
337,IN_AutoMutualInfoStats_40_kraskov1_4_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami14,714
338,IN_AutoMutualInfoStats_40_kraskov1_4_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami15,714
339,IN_AutoMutualInfoStats_40_kraskov1_4_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami16,714
340,IN_AutoMutualInfoStats_40_kraskov1_4_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami17,714
341,IN_AutoMutualInfoStats_40_kraskov1_4_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami18,714
342,IN_AutoMutualInfoStats_40_kraskov1_4_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami19,714
343,IN_AutoMutualInfoStats_40_kraskov1_4_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami20,714
344,IN_AutoMutualInfoStats_40_kraskov1_4_ami21,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami21,714
345,IN_AutoMutualInfoStats_40_kraskov1_4_ami22,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami22,714
346,IN_AutoMutualInfoStats_40_kraskov1_4_ami23,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami23,714
347,IN_AutoMutualInfoStats_40_kraskov1_4_ami24,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami24,714
348,IN_AutoMutualInfoStats_40_kraskov1_4_ami25,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami25,714
349,IN_AutoMutualInfoStats_40_kraskov1_4_ami26,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami26,714
350,IN_AutoMutualInfoStats_40_kraskov1_4_ami27,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami27,714
351,IN_AutoMutualInfoStats_40_kraskov1_4_ami28,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami28,714
352,IN_AutoMutualInfoStats_40_kraskov1_4_ami29,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami29,714
353,IN_AutoMutualInfoStats_40_kraskov1_4_ami30,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami30,714
354,IN_AutoMutualInfoStats_40_kraskov1_4_ami31,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami31,714
355,IN_AutoMutualInfoStats_40_kraskov1_4_ami32,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami32,714
356,IN_AutoMutualInfoStats_40_kraskov1_4_ami33,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami33,714
357,IN_AutoMutualInfoStats_40_kraskov1_4_ami34,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami34,714
358,IN_AutoMutualInfoStats_40_kraskov1_4_ami35,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami35,714
359,IN_AutoMutualInfoStats_40_kraskov1_4_ami36,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami36,714
360,IN_AutoMutualInfoStats_40_kraskov1_4_ami37,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami37,714
361,IN_AutoMutualInfoStats_40_kraskov1_4_ami38,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami38,714
362,IN_AutoMutualInfoStats_40_kraskov1_4_ami39,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami39,714
363,IN_AutoMutualInfoStats_40_kraskov1_4_ami40,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami40,714
364,IN_AutoMutualInfoStats_40_kraskov1_4_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.mami,714
365,IN_AutoMutualInfoStats_40_kraskov1_4_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.stdami,714
366,IN_AutoMutualInfoStats_40_kraskov1_4_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pextrema,714
367,IN_AutoMutualInfoStats_40_kraskov1_4_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.fmmi,714
368,IN_AutoMutualInfoStats_40_kraskov1_4_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmaxima,714
369,IN_AutoMutualInfoStats_40_kraskov1_4_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.modeperiodmax,714
370,IN_AutoMutualInfoStats_40_kraskov1_4_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmodeperiodmax,714
371,IN_AutoMutualInfoStats_40_kraskov1_4_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pminima,714
372,IN_AutoMutualInfoStats_40_kraskov1_4_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.modeperiodmin,714
373,IN_AutoMutualInfoStats_40_kraskov1_4_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmodeperiodmin,714
374,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossmean,714
375,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossmedian,714
376,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossq10,714
377,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossq90,714
378,IN_AutoMutualInfoStats_40_kraskov1_4_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.amiac1,714
379,IN_AutoMutualInfoStats_diff_20_gaussian_ami1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami1,715
380,IN_AutoMutualInfoStats_diff_20_gaussian_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami2,715
381,IN_AutoMutualInfoStats_diff_20_gaussian_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami3,715
382,IN_AutoMutualInfoStats_diff_20_gaussian_ami4,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami4,715
383,IN_AutoMutualInfoStats_diff_20_gaussian_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami5,715
384,IN_AutoMutualInfoStats_diff_20_gaussian_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami6,715
385,IN_AutoMutualInfoStats_diff_20_gaussian_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami7,715
386,IN_AutoMutualInfoStats_diff_20_gaussian_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami8,715
387,IN_AutoMutualInfoStats_diff_20_gaussian_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami9,715
388,IN_AutoMutualInfoStats_diff_20_gaussian_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami10,715
389,IN_AutoMutualInfoStats_diff_20_gaussian_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami11,715
390,IN_AutoMutualInfoStats_diff_20_gaussian_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami12,715
391,IN_AutoMutualInfoStats_diff_20_gaussian_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami13,715
392,IN_AutoMutualInfoStats_diff_20_gaussian_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami14,715
393,IN_AutoMutualInfoStats_diff_20_gaussian_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami15,715
394,IN_AutoMutualInfoStats_diff_20_gaussian_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami16,715
395,IN_AutoMutualInfoStats_diff_20_gaussian_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami17,715
396,IN_AutoMutualInfoStats_diff_20_gaussian_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami18,715
397,IN_AutoMutualInfoStats_diff_20_gaussian_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami19,715
398,IN_AutoMutualInfoStats_diff_20_gaussian_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami20,715
399,IN_AutoMutualInfoStats_diff_20_gaussian_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.mami,715
400,IN_AutoMutualInfoStats_diff_20_gaussian_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.stdami,715
401,IN_AutoMutualInfoStats_diff_20_gaussian_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pextrema,715
402,IN_AutoMutualInfoStats_diff_20_gaussian_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.fmmi,715
403,IN_AutoMutualInfoStats_diff_20_gaussian_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmaxima,715
404,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmax,715
405,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmax,715
406,IN_AutoMutualInfoStats_diff_20_gaussian_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pminima,715
407,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmin,715
408,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmin,715
409,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmean,715
410,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmedian,715
411,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq10,715
412,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq90,715
413,IN_AutoMutualInfoStats_diff_20_gaussian_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.amiac1,715
414,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami1,716
415,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami2,716
416,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami3,716
417,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami4,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami4,716
418,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami5,716
419,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami6,716
420,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami7,716
421,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami8,716
422,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami9,716
423,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami10,716
424,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami11,716
425,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami12,716
426,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami13,716
427,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami14,716
428,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami15,716
429,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami16,716
430,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami17,716
431,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami18,716
432,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami19,716
433,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami20,716
434,IN_AutoMutualInfoStats_diff_20_kraskov1_4_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.mami,716
435,IN_AutoMutualInfoStats_diff_20_kraskov1_4_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.stdami,716
436,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pextrema,716
437,IN_AutoMutualInfoStats_diff_20_kraskov1_4_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.fmmi,716
438,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmaxima,716
439,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmax,716
440,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmax,716
441,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pminima,716
442,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmin,716
443,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmin,716
444,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmean,716
445,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmedian,716
446,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq10,716
447,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq90,716
448,IN_AutoMutualInfoStats_diff_20_kraskov1_4_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.amiac1,716
449,CO_CompareMinAMI_std1_2_80_min,"correlation,AMI",CO_CompareMinAMI_std1_2_80.min,717
450,CO_CompareMinAMI_std1_2_80_max,"correlation,AMI",CO_CompareMinAMI_std1_2_80.max,717
451,CO_CompareMinAMI_std1_2_80_range,"correlation,AMI",CO_CompareMinAMI_std1_2_80.range,717
452,CO_CompareMinAMI_std1_2_80_median,"correlation,AMI",CO_CompareMinAMI_std1_2_80.median,717
453,CO_CompareMinAMI_std1_2_80_mean,"correlation,AMI",CO_CompareMinAMI_std1_2_80.mean,717
454,CO_CompareMinAMI_std1_2_80_std,"correlation,AMI",CO_CompareMinAMI_std1_2_80.std,717
455,CO_CompareMinAMI_std1_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_std1_2_80.nunique,717
456,CO_CompareMinAMI_std1_2_80_mode,"correlation,AMI",CO_CompareMinAMI_std1_2_80.mode,717
457,CO_CompareMinAMI_std1_2_80_modef,"correlation,AMI",CO_CompareMinAMI_std1_2_80.modef,717
458,CO_CompareMinAMI_std1_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_std1_2_80.conv4,717
459,CO_CompareMinAMI_std1_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_std1_2_80.nlocmax,717
460,CO_CompareMinAMI_quantiles_2_80_min,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.min,718
461,CO_CompareMinAMI_quantiles_2_80_max,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.max,718
462,CO_CompareMinAMI_quantiles_2_80_range,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.range,718
463,CO_CompareMinAMI_quantiles_2_80_median,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.median,718
464,CO_CompareMinAMI_quantiles_2_80_mean,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.mean,718
465,CO_CompareMinAMI_quantiles_2_80_std,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.std,718
466,CO_CompareMinAMI_quantiles_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.nunique,718
467,CO_CompareMinAMI_quantiles_2_80_mode,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.mode,718
468,CO_CompareMinAMI_quantiles_2_80_modef,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.modef,718
469,CO_CompareMinAMI_quantiles_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.conv4,718
470,CO_CompareMinAMI_quantiles_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.nlocmax,718
471,CO_CompareMinAMI_even_2_80_min,"correlation,AMI",CO_CompareMinAMI_even_2_80.min,719
472,CO_CompareMinAMI_even_2_80_max,"correlation,AMI",CO_CompareMinAMI_even_2_80.max,719
473,CO_CompareMinAMI_even_2_80_range,"correlation,AMI",CO_CompareMinAMI_even_2_80.range,719
474,CO_CompareMinAMI_even_2_80_median,"correlation,AMI",CO_CompareMinAMI_even_2_80.median,719
475,CO_CompareMinAMI_even_2_80_mean,"correlation,AMI",CO_CompareMinAMI_even_2_80.mean,719
476,CO_CompareMinAMI_even_2_80_std,"correlation,AMI",CO_CompareMinAMI_even_2_80.std,719
477,CO_CompareMinAMI_even_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_even_2_80.nunique,719
478,CO_CompareMinAMI_even_2_80_mode,"correlation,AMI",CO_CompareMinAMI_even_2_80.mode,719
479,CO_CompareMinAMI_even_2_80_modef,"correlation,AMI",CO_CompareMinAMI_even_2_80.modef,719
480,CO_CompareMinAMI_even_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_even_2_80.conv4,719
481,CO_CompareMinAMI_even_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_even_2_80.nlocmax,719
482,CO_CompareMinAMI_std2_2_80_min,"correlation,AMI",CO_CompareMinAMI_std2_2_80.min,720
483,CO_CompareMinAMI_std2_2_80_max,"correlation,AMI",CO_CompareMinAMI_std2_2_80.max,720
484,CO_CompareMinAMI_std2_2_80_range,"correlation,AMI",CO_CompareMinAMI_std2_2_80.range,720
485,CO_CompareMinAMI_std2_2_80_median,"correlation,AMI",CO_CompareMinAMI_std2_2_80.median,720
486,CO_CompareMinAMI_std2_2_80_mean,"correlation,AMI",CO_CompareMinAMI_std2_2_80.mean,720
487,CO_CompareMinAMI_std2_2_80_std,"correlation,AMI",CO_CompareMinAMI_std2_2_80.std,720
488,CO_CompareMinAMI_std2_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_std2_2_80.nunique,720
489,CO_CompareMinAMI_std2_2_80_mode,"correlation,AMI",CO_CompareMinAMI_std2_2_80.mode,720
490,CO_CompareMinAMI_std2_2_80_modef,"correlation,AMI",CO_CompareMinAMI_std2_2_80.modef,720
491,CO_CompareMinAMI_std2_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_std2_2_80.conv4,720
492,CO_CompareMinAMI_std2_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_std2_2_80.nlocmax,720
493,CO_glscf_1_1_1,"correlation,glscf",CO_glscf_1_1_1,218
494,CO_glscf_1_1_2,"correlation,glscf",CO_glscf_1_1_2,219
495,CO_glscf_1_1_3,"correlation,glscf",CO_glscf_1_1_3,220
496,CO_glscf_1_1_4,"correlation,glscf",CO_glscf_1_1_4,221
497,CO_glscf_1_1_5,"correlation,glscf",CO_glscf_1_1_5,222
